2026-05-10 17:49:36 | INFO     | app.retrieval.vector_store     | Similarity search for 'What is RAG?...' → 1 results (threshold=0.3)
2026-05-10 17:49:36 | INFO     | app.retrieval.retriever        | Retrieved 1 chunks. Top score: 0.363. Sources: ['rag_guide.txt']
2026-05-10 17:49:36 | ERROR    | __main__                       | Query error: 'RAGAgent' object has no attribute '_format_chat_history'
2026-05-10 17:51:11 | INFO     | app.utils.logging_config       | Logging configured. Level=INFO, File=enabled
2026-05-10 17:51:11 | INFO     | __main__                       | Starting Agentic RAG System...
2026-05-10 17:51:11 | INFO     | app.utils.config               | .env file loaded.
2026-05-10 17:51:11 | INFO     | app.utils.config               | Configuration validated successfully.
2026-05-10 17:51:11 | INFO     | app.utils.pipeline             | Initializing RAG Pipeline components...
2026-05-10 17:51:11 | INFO     | app.ingestion.document_loader  | DocumentLoader initialized.
2026-05-10 17:51:11 | INFO     | app.ingestion.chunker          | TextChunker initialized: chunk_size=800, chunk_overlap=150
2026-05-10 17:51:11 | INFO     | app.embeddings.embedding_manager | EmbeddingManager created with backend='sentence_transformers'
2026-05-10 17:51:11 | INFO     | app.retrieval.vector_store     | VectorStoreManager initialized. Collection: 'rag_documents', Persist dir: 'vectorstore/chroma_db'
2026-05-10 17:51:11 | INFO     | app.retrieval.retriever        | RAGRetriever initialized: k=4, score_threshold=0.3
2026-05-10 17:51:11 | INFO     | app.memory.memory_manager      | MemoryManager initialized with window_size=10
2026-05-10 17:51:11 | INFO     | app.agents.rag_agent           | RAGAgent initialized. Model: gpt-4o-mini, Mode: agent, Temperature: 0.1
2026-05-10 17:51:11 | INFO     | app.utils.pipeline             | RAG Pipeline initialized successfully.
2026-05-10 17:51:11 | INFO     | app.agents.rag_agent           | Processing query: 'What is RAG?'
2026-05-10 17:51:11 | INFO     | app.retrieval.retriever        | Retrieving context for query: 'What is RAG?'
2026-05-10 17:51:17 | INFO     | sentence_transformers.SentenceTransformer | Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2026-05-10 17:51:23 | INFO     | app.embeddings.embedding_manager | Sentence-Transformers embeddings initialized with model 'all-MiniLM-L6-v2'
2026-05-10 17:51:25 | ERROR    | chromadb.telemetry.product.posthog | Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-05-10 17:51:25 | ERROR    | chromadb.telemetry.product.posthog | Failed to send telemetry event ClientCreateCollectionEvent: capture() takes 1 positional argument but 3 were given
2026-05-10 17:51:25 | INFO     | app.retrieval.vector_store     | ChromaDB loaded. Collection 'rag_documents' has 29 existing embeddings.
2026-05-10 17:51:25 | ERROR    | chromadb.telemetry.product.posthog | Failed to send telemetry event CollectionQueryEvent: capture() takes 1 positional argument but 3 were given
2026-05-10 17:51:25 | INFO     | app.retrieval.vector_store     | Similarity search for 'What is RAG?...' → 1 results (threshold=0.3)
2026-05-10 17:51:25 | INFO     | app.retrieval.retriever        | Retrieved 1 chunks. Top score: 0.363. Sources: ['rag_guide.txt']
2026-05-10 17:51:25 | WARNING  | app.agents.rag_agent           | No OPENAI_API_KEY — attempting local Ollama LLM fallback.
2026-05-10 17:51:25 | INFO     | app.agents.rag_agent           | Ollama LLM (llama3) initialized as fallback.
2026-05-10 17:52:00 | INFO     | app.utils.logging_config       | Logging configured. Level=INFO, File=enabled
2026-05-10 17:52:00 | INFO     | __main__                       | Starting Agentic RAG System...
2026-05-10 17:52:00 | INFO     | app.utils.config               | .env file loaded.
2026-05-10 17:52:00 | INFO     | app.utils.config               | Configuration validated successfully.
2026-05-10 17:52:00 | INFO     | app.utils.pipeline             | Initializing RAG Pipeline components...
2026-05-10 17:52:00 | INFO     | app.ingestion.document_loader  | DocumentLoader initialized.
2026-05-10 17:52:00 | INFO     | app.ingestion.chunker          | TextChunker initialized: chunk_size=800, chunk_overlap=150
2026-05-10 17:52:00 | INFO     | app.embeddings.embedding_manager | EmbeddingManager created with backend='sentence_transformers'
2026-05-10 17:52:00 | INFO     | app.retrieval.vector_store     | VectorStoreManager initialized. Collection: 'rag_documents', Persist dir: 'vectorstore/chroma_db'
2026-05-10 17:52:00 | INFO     | app.retrieval.retriever        | RAGRetriever initialized: k=4, score_threshold=0.3
2026-05-10 17:52:00 | INFO     | app.memory.memory_manager      | MemoryManager initialized with window_size=10
2026-05-10 17:52:00 | INFO     | app.agents.rag_agent           | RAGAgent initialized. Model: gpt-4o-mini, Mode: agent, Temperature: 0.1
2026-05-10 17:52:00 | INFO     | app.utils.pipeline             | RAG Pipeline initialized successfully.
2026-05-10 17:52:00 | INFO     | app.agents.rag_agent           | Processing query: 'Who is Batman?'
